Police_Station,Date_Time,Date,Time,Location,Loc_Id,ACT-379-380_454_457,ACT-294_506,Latitude,Longitude
Khamtarai,27.01.2019 07:30,27-01-19,7:30,Street,5,1,0,21.290138,81.640946
Khamtarai,29.01.2019 19:30,29-01-19,19:30,Street,5,1,0,21.271286,81.640072
Khamtarai,21.01.2019 02:00,21-01-19,2:00,Street,5,1,0,21.293241,81.636776
Khamtarai,06.02.2019 03:00,06-02-19,3:00,Street,5,1,0,21.274597,81.631444
Khamtarai,03.02.2019 10:00,03-02-19,10:00,Street,5,1,0,21.290888,81.636521
Khamtarai,15.03.2019 06:30,15-03-19,6:30,Street,5,1,0,21.278573,81.641378
Khamtarai,25.03.2019 02:30,25-03-19,2:30,Street,5,1,0,21.303296,81.65623
Khamtarai,25.04.2019 19:30,25-04-19,19:30,Street,5,1,0,21.313336,81.639357
Khamtarai,24.04.2019 15:00,24-04-19,15:00,Street,5,1,0,21.291266,81.617822
Khamtarai,26.04.2019 21:00,26-04-19,21:00,Street,5,1,0,21.32334,81.635696
Khamtarai,08.05.2019 08:30,08-05-19,8:30,Street,5,1,0,21.306149,81.634407
Khamtarai,27.04.2019 17:15,27-04-19,17:15,Street,5,1,0,21.291433,81.636207
Khamtarai,10.05.2019 02:00,10-05-19,2:00,Street,5,1,0,21.304504,81.648847
Khamtarai,14.05.2019 19:00,14-05-19,19:00,Street,5,1,0,21.286569,81.618729
Khamtarai,06.04.2019 18:00,06-04-19,18:00,Street,5,1,0,21.27623,81.641763
Khamtarai,12.05.2019 11:00,12-05-19,11:00,Street,5,1,0,21.313233,81.63959
Khamtarai,21.05.2019 20:00,21-05-19,20:00,Street,5,1,0,21.313848,81.639803
Khamtarai,28.05.2019 06:00,28-05-19,6:00,Street,5,1,0,21.284892,81.616414
Khamtarai,09.06.2019 21:05,09-06-19,21:05,Street,5,1,0,21.291467,81.636216
Khamtarai,17.06.2019 12:30,17-06-19,12:30,Street,5,1,0,21.317742,81.634996
Khamtarai,28.06.2019 14:55,28-06-19,14:55,Street,5,1,0,21.323413,81.633663
Khamtarai,27.06.2019 19:30,27-06-19,19:30,Street,5,1,0,21.291467,81.636216
Khamtarai,11.06.2019 17:00,11-06-19,17:00,Street,5,1,0,21.291467,81.636216
Khamtarai,20.07.2019 14:00,20-07-19,14:00,Street,5,1,0,21.313243,81.637794
Khamtarai,20.07.2019 01:45,20-07-19,1:45,House,2,1,0,21.264195,81.64201
Khamtarai,03.09.2019 14:30,03-09-19,14:30,Street,5,1,0,21.297498,81.63637
Khamtarai,03.09.2019 04:00,03-09-19,4:00,House,2,1,0,21.264944,81.631326
Khamtarai,27.08.2019 03:00,27-08-19,3:00,Street,5,1,0,21.313032,81.637694
Khamtarai,15.09.2019 03:30,15-09-19,3:30,House,2,1,0,21.26251,81.643437
Khamtarai,14.09.2019 19:30,14-09-19,19:30,Street,5,1,0,21.278828,81.63483
Khamtarai,23.09.2019 22:00,23-09-19,22:00,Street,5,1,0,21.313373,81.639194
Khamtarai,01.10.2019 15:30,01-10-19,15:30,Street,5,1,0,21.291193,81.636254
Khamtarai,08.10.2019 16:30,08-10-19,16:30,Street,5,1,0,21.304754,81.636211
Khamtarai,29.09.2019 13:15,29-09-19,13:15,Street,5,1,0,21.313773,81.639511
Khamtarai,12.10.2019 20:30,12-10-19,20:30,Street,5,1,0,21.27992,81.639283
Khamtarai,14.10.2019 03:00,14-10-19,3:00,Street,5,1,0,21.282037,81.612089
Khamtarai,14.10.2019 01:30,14-10-19,1:30,House,2,1,0,21.278715,81.646333
Khamtarai,17.11.2019 17:35,17-11-19,17:35,Street,5,1,0,21.267601,81.63661
Khamtarai,25.11.2019 19:00,25-11-19,19:00,House,2,1,0,21.271443,81.641588
Khamtarai,23.11.2019 11:00,23-11-19,11:00,Street,5,1,0,21.313167,81.637822
Khamtarai,19.11.2019 18:00,19-11-19,18:00,Street,5,1,0,21.308502,81.636753
Khamtarai,08.12.2019 20:55,08-12-19,20:55,Street,5,1,0,21.308871,81.636584
Khamtarai,25.05.2019 20:30,25-05-19,20:30,Street,5,1,0,21.284191,81.635009
Khamtarai,05.04.2019 00:01,05-04-19,0:01,House,2,1,0,21.313314,81.642731
Gudhiyari,02.01.2019 03:00,02-01-19,3:00,House,2,1,0,21.263506,81.621996
Gudhiyari,27.01.2019 01:00,27-01-19,1:00,House,2,1,0,21.27938,81.609601
Gudhiyari,20.01.2019 15:15,20-01-19,15:15,Street,5,1,0,21.259294,81.627361
Gudhiyari,01.04.2019 15:15,01-04-19,15:15,House,2,1,0,21.251297,81.630662
Gudhiyari,17.04.2019 20:30,17-04-19,20:30,Street,5,1,0,21.252791,81.617385
Gudhiyari,10.05.2019 02:00,10-05-19,2:00,House,2,1,0,21.250517,81.618734
Gudhiyari,07.05.2019 03:00,07-05-19,3:00,House,2,1,0,21.253532,81.624565
Gudhiyari,26.06.2019 01:00,26-06-19,1:00,House,2,1,0,21.264643,81.619698
Gudhiyari,23.07.2019 03:00,23-07-19,3:00,House,2,1,0,21.253427,81.617323
Gudhiyari,26.07.2019 07:30,26-07-19,7:30,House,2,1,0,21.26555,81.621386
Gudhiyari,19.09.2019 03:00,19-09-19,3:00,House,2,1,0,21.264296,81.613886
Gudhiyari,13.09.2019 12:00,13-09-19,12:00,Shop,4,1,0,21.253263,81.624572
Gudhiyari,28.10.2019 04:00,28-10-19,4:00,Street,5,1,0,21.269647,81.619709
Gudhiyari,08.01.2019 15:30,08-01-19,15:30,House,2,1,0,21.263666,81.630129
Gudhiyari,08.01.2019 01:00,08-01-19,1:00,Hospital ,1,1,0,21.258267,81.605932
Gudhiyari,14.04.2019 02:00,14-04-19,2:00,Office,3,1,0,21.258446,81.622938
Gudhiyari,28.01.2019 03:00,28-01-19,3:00,Shop,4,1,0,21.260712,81.642226
Gudhiyari,03.04.2019 09:30,03-04-19,9:30,Street,5,1,0,21.261695,81.620303
Gudhiyari,03.08.2019 03:00,03-08-19,3:00,Office,3,1,0,21.260077,81.624704
Gudhiyari,02.10.2019 17:15,02-10-19,17:15,Street,5,1,0,21.26214,81.621306
Gudhiyari,09.01.2019 00:00,09-01-19,0:00,House,2,1,0,21.268681,81.605515
Gudhiyari,16.03.2019 16:50,16-03-19,16:50,Street,5,1,0,21.251059,81.619318
Gudhiyari,16.05.2019 02:00,16-05-19,2:00,Street,5,1,0,21.264172,81.614808
Gudhiyari,27.05.2019 03:00,27-05-19,3:00,Shop,4,1,0,21.272887,81.6118
Gudhiyari,15.06.2019 02:30,15-06-19,2:30,House,2,1,0,21.268215,81.630696
Gudhiyari,17.06.2019 15:00,17-06-19,15:00,House,2,1,0,21.260866,81.623058
Gudhiyari,29.07.2019 01:00,29-07-19,1:00,Shop,4,1,0,21.273484,81.621959
Gudhiyari,01.08.2019 02:00,01-08-19,2:00,House,2,1,0,21.267088,81.617599
Gudhiyari,10.09.2019 01:30,10-09-19,1:30,House,2,1,0,21.265537,81.61238
Gudhiyari,29.09.2019 02:00,29-09-19,2:00,Shop,4,1,0,21.286507,81.64168
Gudhiyari,30.09.2019 17:45,30-09-19,17:45,Street,5,1,0,21.254489,81.630126
Gudhiyari,24.03.2019 23:00,24-03-19,23:00,House,2,1,0,21.267492,81.615653
Gudhiyari,22.05.2019 03:00,22-05-19,3:00,House,2,1,0,21.265435,81.62166
Gudhiyari,19.08.2019 02:00,19-08-19,2:00,House,2,1,0,21.263376,81.615371
Gudhiyari,01.09.2019 01:00,01-09-19,1:00,House,2,1,0,21.26943,81.617282
Gudhiyari,06.01.2019 18:00,06-01-19,18:00,Street,5,1,0,21.259499,81.627528
Gudhiyari,24.01.2019 02:00,24-01-19,2:00,Street,5,1,0,21.255304,81.626324
Gudhiyari,21.01.2019 18:20,21-01-19,18:20,Street,5,1,0,21.25064,81.619111
Gudhiyari,07.02.2019 03:00,07-02-19,3:00,Street,5,1,0,21.267375,81.614092
Gudhiyari,11.02.2019 10:00,11-02-19,10:00,Street,5,1,0,21.266714,81.618623
Gudhiyari,08.04.2019 14:35,08-04-19,14:35,Street,5,1,0,21.263865,81.614147
Gudhiyari,28.04.2019 02:00,28-04-19,2:00,Street,5,1,0,21.252158,81.617726
Gudhiyari,12.05.2019 21:45,12-05-19,21:45,Street,5,1,0,21.264979,81.616128
Gudhiyari,10.05.2019 21:15,10-05-19,21:15,Street,5,1,0,21.259945,81.628342
Gudhiyari,15.06.2019 20:00,15-06-19,20:00,Street,5,1,0,21.26026,81.624816
Gudhiyari,23.05.2019 13:45,23-05-19,13:45,House,2,1,0,21.264933,81.619006
Gudhiyari,19.06.2019 02:15,19-06-19,2:15,Street,5,1,0,21.258567,81.62283
Gudhiyari,26.07.2019 23:56,26-07-19,23:56,Street,5,1,0,21.25156,81.624359
Gudhiyari,09.08.2019 19:00,09-08-19,19:00,Street,5,1,0,21.267288,81.613621
Gudhiyari,22.08.2019 03:00,22-08-19,3:00,Street,5,1,0,21.275449,81.604262
Gudhiyari,10.09.2019 08:05,10-09-19,8:05,Street,5,1,0,21.259661,81.628095
Gudhiyari,30.09.2019 02:00,30-09-19,2:00,Street,5,1,0,21.259485,81.617538
Gudhiyari,01.10.2019 03:00,01-10-19,3:00,Street,5,1,0,21.251483,81.615661
Gudhiyari,09.10.2019 01:00,09-10-19,1:00,Street,5,1,0,21.263898,81.615062
Gudhiyari,07.11.2019 21:35,07-11-19,21:35,Street,5,1,0,21.259864,81.627275
Gudhiyari,05.11.2019 03:00,05-11-19,3:00,House,2,1,0,21.271601,81.608944
Gudhiyari,20.11.2019 11:00,20-11-19,11:00,Street,5,1,0,21.251912,81.63061
Gudhiyari,27.11.2019 20:00,27-11-19,20:00,Street,5,1,0,21.262035,81.619865
Gudhiyari,07.12.2019 23:00,07-12-19,23:00,Street,5,1,0,21.270039,81.631161
Gudhiyari,08.12.2019 05:45,08-12-19,5:45,Street,5,1,0,21.259164,81.623497
Gudhiyari,10.12.2019 12:30,10-12-19,12:30,Street,5,1,0,21.26783,81.615851
Gudhiyari,05.12.2019 14:45,05-12-19,14:45,Street,5,1,0,21.265081,81.621552
Kotwali,02.01.2019 16:45,02-01-19,16:45,Street,5,1,0,21.230104,81.639807
Kotwali,03.01.2019 19:30,03-01-19,19:30,Street,5,1,0,21.230104,81.639807
Kotwali,09.01.2019 12:15,09-01-19,12:15,Street,5,1,0,21.241197,81.640232
Kotwali,11.01.2019 13:30,11-01-19,13:30,Street,5,1,0,21.236279,81.640042
Kotwali,09.01.2019 11:00,09-01-19,11:00,House,2,1,0,21.224737,81.64893
Kotwali,12.01.2019 16:20,12-01-19,16:20,Shop,4,1,0,21.237736,81.634388
Kotwali,12.01.2019 16:15,12-01-19,16:15,Street,5,1,0,21.230104,81.639807
Kotwali,16.01.2019 19:15,16-01-19,19:15,Street,5,1,0,21.230104,81.639807
Kotwali,18.01.2019 14:15,18-01-19,14:15,Street,5,1,0,21.23575,81.641405
Kotwali,14.01.2019 09:15,14-01-19,9:15,House,2,1,0,21.234024,81.639729
Kotwali,19.01.2019 02:00,19-01-19,2:00,Street,5,1,0,21.237673,81.63804
Kotwali,21.01.2019 12:30,21-01-19,12:30,Street,5,1,0,21.234552,81.638863
Kotwali,29.01.2019 19:15,29-01-19,19:15,Street,5,1,0,21.230104,81.639807
Kotwali,30.01.2019 16:30,30-01-19,16:30,Street,5,1,0,21.22278,81.649206
Kotwali,01.02.2019 12:00,01-02-19,12:00,Street,5,1,0,21.233977,81.646745
Kotwali,03.02.2019 05:30,03-02-19,5:30,House,2,1,0,21.222572,81.650411
Kotwali,04.02.2019 12:20,04-02-19,12:20,Street,5,1,0,21.2379,81.635313
Kotwali,03.02.2019 02:30,03-02-19,2:30,House,2,1,0,21.222572,81.650411
Kotwali,05.02.2019 15:15,05-02-19,15:15,Street,5,1,0,21.236279,81.640042
Kotwali,26.01.2019 12:15,26-01-19,12:15,Street,5,1,0,21.231207,81.64289
Kotwali,08.02.2019 01:30,08-02-19,1:30,Street,5,1,0,21.229152,81.637892
Kotwali,07.02.2019 20:30,07-02-19,20:30,Street,5,1,0,21.230104,81.639807
Kotwali,11.02.2019 07:15,11-02-19,7:15,House,2,1,0,21.223705,81.6516
Kotwali,12.01.2019 09:00,12-01-19,9:00,House,2,1,0,21.225942,81.650249
Kotwali,14.02.2019 14:30,14-02-19,14:30,Street,5,1,0,21.239852,81.636599
Kotwali,21.02.2019 21:15,21-02-19,21:15,Street,5,1,0,21.24061,81.638991
Kotwali,01.03.2019 21:20,01-03-19,21:20,Street,5,1,0,21.240579,81.641582
Kotwali,15.02.2019 08:45,15-02-19,8:45,Street,5,1,0,21.23737,81.654494
Kotwali,04.03.2019 19:45,04-03-19,19:45,Street,5,1,0,21.235634,81.633335
Kotwali,07.03.2019 14:30,07-03-19,14:30,Street,5,1,0,21.237531,81.644237
Kotwali,18.02.2019 20:30,18-02-19,20:30,Street,5,1,0,21.236279,81.640042
Kotwali,04.03.2019 21:45,04-03-19,21:45,Street,5,1,0,21.237361,81.637361
Kotwali,08.03.2019 17:30,08-03-19,17:30,Street,5,1,0,21.221873,81.647828
Kotwali,09.03.2019 19:30,09-03-19,19:30,Street,5,1,0,21.229908,81.641312
Kotwali,10.03.2019 15:30,10-03-19,15:30,Street,5,1,0,21.234552,81.638863
Kotwali,11.03.2019 15:15,11-03-19,15:15,Street,5,1,0,21.236289,81.638062
Kotwali,15.03.2019 05:20,15-03-19,5:20,Street,5,1,0,21.236279,81.640042
Kotwali,17.03.2019 12:30,17-03-19,12:30,Street,5,1,0,21.234552,81.638863
Kotwali,19.03.2019 16:30,19-03-19,16:30,Street,5,1,0,21.235895,81.640706
Kotwali,25.03.2019 07:00,25-03-19,7:00,House,2,1,0,21.231847,81.646026
Kotwali,26.03.2019 18:15,26-03-19,18:15,Street,5,1,0,21.238415,81.635367
Kotwali,26.03.2019 20:30,26-03-19,20:30,Street,5,1,0,21.238676,81.641602
Kotwali,03.04.2019 14:30,03-04-19,14:30,Street,5,1,0,21.225589,81.640586
Kotwali,24.03.2019 14:15,24-03-19,14:15,Street,5,1,0,21.239136,81.638272
Kotwali,07.04.2019 11:30,07-04-19,11:30,Street,5,1,0,21.237909,81.642016
Kotwali,19.03.2019 14:30,19-03-19,14:30,Office,3,1,0,21.234488,81.636061
Kotwali,01.04.2019 08:20,01-04-19,8:20,Street,5,1,0,21.238719,81.641612
Kotwali,06.04.2019 18:30,06-04-19,18:30,Street,5,1,0,21.229736,81.641326
Kotwali,12.03.2019 11:30,12-03-19,11:30,Street,5,1,0,21.234899,81.6369
Kotwali,12.04.2019 01:30,12-04-19,1:30,House,2,1,0,21.236675,81.634284
Kotwali,14.04.2019 12:00,14-04-19,12:00,Shop,4,1,0,21.278144,81.635812
Kotwali,10.04.2019 03:00,10-04-19,3:00,House,2,1,0,21.23353,81.638688
Kotwali,22.04.2019 04:15,22-04-19,4:15,House,2,1,0,21.239122,81.63783
Kotwali,26.04.2019 01:00,26-04-19,1:00,House,2,1,0,21.241376,81.633694
Kotwali,25.04.2019 16:30,25-04-19,16:30,Street,5,1,0,21.222346,81.646658
Kotwali,23.04.2019 09:30,23-04-19,9:30,Street,5,1,0,21.222346,81.646658
Kotwali,06.05.2019 10:30,06-05-19,10:30,Street,5,1,0,21.225593,81.647813
Kotwali,28.04.2019 02:00,28-04-19,2:00,House,2,1,0,21.226259,81.652557
Kotwali,06.05.2019 03:50,06-05-19,3:50,House,2,1,0,21.235317,81.642833
Kotwali,07.05.2019 02:15,07-05-19,2:15,House,2,1,0,21.233943,81.638502
Kotwali,19.05.2019 09:15,19-05-19,9:15,Street,5,1,0,21.233098,81.650233
Kotwali,19.05.2019 20:30,19-05-19,20:30,Street,5,1,0,21.238801,81.634854
Kotwali,22.05.2019 18:30,22-05-19,18:30,Street,5,1,0,21.222476,81.646996
Kotwali,23.05.2019 20:30,23-05-19,20:30,Street,5,1,0,21.239021,81.641376
Kotwali,27.05.2019 19:30,27-05-19,19:30,House,2,1,0,21.235728,81.636869
Kotwali,27.05.2019 18:30,27-05-19,18:30,Office,3,1,0,21.23808,81.635577
Kotwali,02.06.2019 12:20,02-06-19,12:20,Street,5,1,0,21.230104,81.639807
Kotwali,20.05.2019 14:30,20-05-19,14:30,Shop,4,1,0,21.23776,81.640239
Kotwali,07.06.2019 12:30,07-06-19,12:30,Street,5,1,0,21.222147,81.647173
Kotwali,03.06.2019 22:00,03-06-19,22:00,Shop,4,1,0,21.240596,81.638332
Kotwali,04.06.2019 23:45,04-06-19,23:45,Shop,4,1,0,21.239094,81.63832
Kotwali,10.06.2019 14:30,10-06-19,14:30,House,2,1,0,21.231872,81.63841
Kotwali,08.06.2019 19:30,08-06-19,19:30,Street,5,1,0,21.230104,81.639807
Kotwali,06.06.2019 19:15,06-06-19,19:15,Street,5,1,0,21.230104,81.639807
Kotwali,19.06.2019 19:45,19-06-19,19:45,Street,5,1,0,21.221099,81.649698
Kotwali,19.06.2019 14:05,19-06-19,14:05,Street,5,1,0,21.232457,81.643973
Kotwali,22.06.2019 02:00,22-06-19,2:00,Shop,4,1,0,21.238481,81.632321
Kotwali,23.06.2019 14:00,23-06-19,14:00,Street,5,1,0,21.230076,81.638529
Kotwali,23.06.2019 20:00,23-06-19,20:00,Street,5,1,0,21.235558,81.632608
Kotwali,28.06.2019 14:30,28-06-19,14:30,Street,5,1,0,21.221972,81.647372
Kotwali,30.06.2019 20:15,30-06-19,20:15,House,2,1,0,21.224255,81.651119
Kotwali,30.06.2019 14:00,30-06-19,14:00,Street,5,1,0,21.236338,81.637533
Kotwali,30.06.2019 16:15,30-06-19,16:15,Shop,4,1,0,21.238864,81.635503
Kotwali,30.06.2019 16:30,30-06-19,16:30,Street,5,1,0,21.221887,81.647497
Kotwali,02.07.2019 01:30,02-07-19,1:30,Street,5,1,0,21.234133,81.645459
Kotwali,23.04.2019 16:10,23-04-19,16:10,Shop,4,1,0,21.235973,81.638697
Kotwali,04.07.2019 17:00,04-07-19,17:00,Street,5,1,0,21.235943,81.63822
Kotwali,06.07.2019 21:00,06-07-19,21:00,Street,5,1,0,21.230104,81.639807
Kotwali,07.07.2019 21:15,07-07-19,21:15,Street,5,1,0,21.235544,81.632642
Kotwali,12.07.2019 12:15,12-07-19,12:15,Street,5,1,0,21.231069,81.63969
Kotwali,14.07.2019 08:20,14-07-19,8:20,Street,5,1,0,21.239882,81.641529
Kotwali,12.07.2019 19:30,12-07-19,19:30,Street,5,1,0,21.239126,81.638281
Kotwali,15.07.2019 13:00,15-07-19,13:00,Street,5,1,0,21.233113,81.630339
Kotwali,18.07.2019 12:30,18-07-19,12:30,Street,5,1,0,21.22182,81.647293
Kotwali,07.07.2019 08:45,07-07-19,8:45,Street,5,1,0,21.230104,81.639807
Kotwali,07.07.2019 15:30,07-07-19,15:30,Street,5,1,0,21.237917,81.642041
Kotwali,23.07.2019 10:30,23-07-19,10:30,Street,5,1,0,21.239697,81.639383
Kotwali,27.07.2019 20:00,27-07-19,20:00,Street,5,1,0,21.230104,81.639807
Kotwali,02.08.2019 14:30,02-08-19,14:30,Street,5,1,0,21.228198,81.651219
Kotwali,31.07.2019 18:30,31-07-19,18:30,Shop,4,1,0,21.237851,81.635437
Kotwali,07.07.2019 17:30,07-07-19,17:30,Street,5,1,0,21.238151,81.633806
Kotwali,11.08.2019 10:30,11-08-19,10:30,Street,5,1,0,21.237987,81.641502
Kotwali,13.08.2019 02:00,13-08-19,2:00,House,2,1,0,21.22992,81.639587
Kotwali,12.08.2019 01:30,12-08-19,1:30,Street,5,1,0,21.237079,81.638761
Kotwali,14.08.2019 13:30,14-08-19,13:30,Street,5,1,0,21.222519,81.646955
Kotwali,15.08.2019 22:45,15-08-19,22:45,Street,5,1,0,21.238224,81.643838
Kotwali,16.08.2019 03:00,16-08-19,3:00,House,2,1,0,21.238348,81.640444
Kotwali,17.08.2019 04:45,17-08-19,4:45,House,2,1,0,21.234604,81.644396
Kotwali,20.08.2019 16:45,20-08-19,16:45,Street,5,1,0,21.239992,81.641539
Kotwali,21.08.2019 12:30,21-08-19,12:30,Street,5,1,0,21.222519,81.646955
Kotwali,22.08.2019 01:30,22-08-19,1:30,Shop,4,1,0,21.224292,81.650817
Kotwali,23.08.2019 12:15,23-08-19,12:15,Street,5,1,0,21.235969,81.638182
Kotwali,27.08.2019 09:20,27-08-19,9:20,Street,5,1,0,21.237987,81.641502
Kotwali,28.08.2019 21:00,28-08-19,21:00,Street,5,1,0,21.239299,81.639518
Kotwali,02.09.2019 14:15,02-09-19,14:15,Street,5,1,0,21.238592,81.630342
Kotwali,01.09.2019 13:30,01-09-19,13:30,Street,5,1,0,21.228949,81.6507
Kotwali,02.09.2019 12:30,02-09-19,12:30,Street,5,1,0,21.222519,81.646955
Kotwali,07.09.2019 20:00,07-09-19,20:00,Shop,4,1,0,21.26209,81.640681
Kotwali,08.09.2019 12:15,08-09-19,12:15,Street,5,1,0,21.234816,81.636956
Kotwali,15.09.2019 01:00,15-09-19,1:00,Street,5,1,0,21.238257,81.637131
Kotwali,18.09.2019 02:00,18-09-19,2:00,Street,5,1,0,21.242262,81.639477
Kotwali,19.09.2019 03:00,19-09-19,3:00,House,2,1,0,21.230284,81.648792
Kotwali,19.09.2019 11:30,19-09-19,11:30,Street,5,1,0,21.232469,81.636716
Kotwali,21.09.2019 15:15,21-09-19,15:15,House,2,1,0,21.22918,81.653127
Kotwali,29.09.2019 02:30,29-09-19,2:30,Street,5,1,0,21.238779,81.635526
Kotwali,28.09.2019 20:30,28-09-19,20:30,Street,5,1,0,21.230104,81.639807
Kotwali,29.09.2019 01:30,29-09-19,1:30,Street,5,1,0,21.239228,81.63376
Kotwali,28.09.2019 22:00,28-09-19,22:00,Street,5,1,0,21.239644,81.638654
Kotwali,29.09.2019 16:00,29-09-19,16:00,Street,5,1,0,21.235066,81.631252
Kotwali,27.09.2019 02:00,27-09-19,2:00,Street,5,1,0,21.224829,81.652709
Kotwali,16.10.2019 22:00,16-10-19,22:00,Street,5,1,0,21.235158,81.631303
Kotwali,15.10.2019 21:30,15-10-19,21:30,Street,5,1,0,21.239629,81.639329
Kotwali,08.10.2019 14:30,08-10-19,14:30,Street,5,1,0,21.237111,81.63712
Kotwali,19.10.2019 15:00,19-10-19,15:00,Street,5,1,0,21.240132,81.636468
Kotwali,20.10.2019 02:00,20-10-19,2:00,Shop,4,1,0,21.223291,81.65235
Kotwali,23.10.2019 02:30,23-10-19,2:30,House,2,1,0,21.233821,81.63856
Kotwali,23.10.2019 15:30,23-10-19,15:30,Street,5,1,0,21.225466,81.653128
Kotwali,23.10.2019 17:15,23-10-19,17:15,Street,5,1,0,21.239705,81.636732
Kotwali,24.10.2019 16:45,24-10-19,16:45,Street,5,1,0,21.238741,81.629915
Kotwali,24.10.2019 19:30,24-10-19,19:30,Street,5,1,0,21.230104,81.639807
Kotwali,10.10.2019 07:10,10-10-19,7:10,Street,5,1,0,21.236279,81.640042
Kotwali,05.11.2019 14:35,05-11-19,14:35,Office,3,1,0,21.237582,81.641116
Kotwali,07.11.2019 20:30,07-11-19,20:30,Street,5,1,0,21.230104,81.639807
Kotwali,10.11.2019 11:30,10-11-19,11:30,Street,5,1,0,21.240626,81.638969
Kotwali,11.11.2019 21:00,11-11-19,21:00,Street,5,1,0,21.234944,81.630283
Kotwali,19.11.2019 15:45,19-11-19,15:45,Street,5,1,0,21.234314,81.638611
Kotwali,19.11.2019 20:00,19-11-19,20:00,Street,5,1,0,21.230104,81.639807
Kotwali,14.11.2019 15:00,14-11-19,15:00,Street,5,1,0,21.235544,81.632642
Kotwali,28.11.2019 19:45,28-11-19,19:45,Street,5,1,0,21.236279,81.640042
Kotwali,17.12.2019 07:00,17-12-19,7:00,Shop,4,1,0,21.23832,81.631919
Kotwali,06.01.2019 10:30,06-01-19,10:30,House,2,0,1,21.230129,81.646715
Kotwali,09.01.2019 21:15,09-01-19,21:15,Street,5,0,1,21.232307,81.635918
Kotwali,13.01.2019 13:00,13-01-19,13:00,Street,5,0,1,21.239882,81.641529
Kotwali,29.01.2019 21:00,29-01-19,21:00,House,2,0,1,21.232307,81.635918
Kotwali,29.01.2019 14:00,29-01-19,14:00,House,2,0,1,21.236161,81.637
Kotwali,03.02.2019 19:45,03-02-19,19:45,Shop,4,0,1,21.230104,81.639807
Kotwali,03.02.2019 19:00,03-02-19,19:00,Shop,4,0,1,21.223732,81.643409
Kotwali,04.02.2019 22:30,04-02-19,22:30,Street,5,0,1,21.232307,81.635918
Kotwali,12.02.2019 20:00,12-02-19,20:00,Street,5,0,1,21.222572,81.650411
Kotwali,16.02.2019 22:30,16-02-19,22:30,House,2,0,1,21.223732,81.643409
Kotwali,17.02.2019 18:30,17-02-19,18:30,Street,5,0,1,21.220687,81.649347
Kotwali,20.02.2019 23:30,20-02-19,23:30,Street,5,0,1,21.230129,81.646715
Kotwali,16.03.2019 15:00,16-03-19,15:00,Street,5,0,1,21.230129,81.646715
Kotwali,19.03.2019 14:30,19-03-19,14:30,House,2,0,1,21.239126,81.638281
Kotwali,21.03.2019 15:40,21-03-19,15:40,Street,5,0,1,21.239126,81.638281
Kotwali,26.03.2019 21:00,26-03-19,21:00,Street,5,0,1,21.232307,81.635918
Kotwali,05.04.2019 18:30,05-04-19,18:30,Street,5,0,1,21.236279,81.640042
Kotwali,06.04.2019 18:00,06-04-19,18:00,Street,5,0,1,21.230129,81.646715
Kotwali,13.04.2019 10:00,13-04-19,10:00,Street,5,0,1,21.239126,81.638281
Kotwali,27.04.2019 19:45,27-04-19,19:45,Street,5,0,1,21.223732,81.643409
Kotwali,27.04.2019 19:45,27-04-19,19:45,Street,5,0,1,21.223732,81.643409
Kotwali,28.04.2019 19:30,28-04-19,19:30,Street,5,0,1,21.230104,81.639807
Kotwali,29.04.2019 15:00,29-04-19,15:00,Street,5,0,1,21.232307,81.635918
Kotwali,04.05.2019 23:00,04-05-19,23:00,Shop,4,0,1,21.239126,81.638281
Kotwali,10.05.2019 00:30,10-05-19,0:30,Street,5,0,1,21.239126,81.638281
Kotwali,17.05.2019 09:15,17-05-19,9:15,Street,5,0,1,21.230129,81.646715
Kotwali,29.05.2019 23:30,29-05-19,23:30,Street,5,0,1,21.234552,81.638863
Kotwali,07.06.2019 13:20,07-06-19,13:20,Street,5,0,1,21.239126,81.638281
Kotwali,07.06.2019 14:30,07-06-19,14:30,Street,5,0,1,21.239126,81.638281
Kotwali,07.06.2019 08:00,07-06-19,8:00,Street,5,0,1,21.236279,81.640042
Kotwali,07.06.2019 22:00,07-06-19,22:00,Street,5,0,1,21.236279,81.640042
Kotwali,08.06.2019 21:00,08-06-19,21:00,Street,5,0,1,21.236279,81.640042
Kotwali,29.06.2019 00:30,29-06-19,0:30,Street,5,0,1,21.234552,81.638863
Kotwali,06.07.2019 19:30,06-07-19,19:30,Street,5,0,1,21.239126,81.638281
Kotwali,15.08.2019 21:30,15-08-19,21:30,Street,5,0,1,21.239882,81.641529
Kotwali,04.09.2019 11:30,04-09-19,11:30,Street,5,0,1,21.220687,81.649347
Kotwali,06.09.2019 21:30,06-09-19,21:30,Street,5,0,1,21.23691,81.628854
Kotwali,06.09.2019 20:30,06-09-19,20:30,Street,5,0,1,21.23691,81.628854
Kotwali,08.09.2019 00:30,08-09-19,0:30,Street,5,0,1,21.230129,81.646715
Kotwali,21.09.2019 17:00,21-09-19,17:00,Street,5,0,1,21.235582,81.636949
Kotwali,20.09.2019 21:30,20-09-19,21:30,Street,5,0,1,21.230129,81.646715
Kotwali,25.09.2019 10:30,25-09-19,10:30,Street,5,0,1,21.220687,81.649347
Kotwali,12.10.2019 17:15,12-10-19,17:15,Street,5,0,1,21.234552,81.638863
Kotwali,12.10.2019 17:00,12-10-19,17:00,Street,5,0,1,21.234552,81.638863
